,N,p,infected,number_unvax,number_unvax_seats,ind,feet_apart,Percent Occupancy,Percent Vaccinated
302,36,0.30000000000000004,0.016992604792489763,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
303,36,0.30000000000000004,0.03869709266021118,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
304,36,0.30000000000000004,0.0015101718729312041,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
305,36,0.30000000000000004,0.00659989592836413,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
306,36,0.30000000000000004,0.009040785981510674,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
307,36,0.30000000000000004,0.019733395513434754,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
308,36,0.30000000000000004,0.003369154934890095,25,294.0,1,1.0,0.12244897959183673,0.30000000000000004
309,36,0.30000000000000004,0.041418833426781765,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
310,36,0.30000000000000004,0.03929751612587959,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
311,36,0.30000000000000004,0.00848587674819154,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
312,36,0.30000000000000004,0.0007840546446215291,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
313,36,0.30000000000000004,0.023738481668224676,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
314,36,0.30000000000000004,0.014461778248185592,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
315,36,0.30000000000000004,0.010146626933547231,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
316,36,0.30000000000000004,0.006319950284453035,25,294.0,1,1.0,0.12244897959183673,0.30000000000000004
317,36,0.30000000000000004,0.033774771668431625,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
318,36,0.30000000000000004,0.039849279842202406,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
319,36,0.30000000000000004,0.015923886064365123,25,294.0,0,1.0,0.12244897959183673,0.30000000000000004
